Row,Column,ESP,ID,FrameCnt,Latitude,Longitude,RSSI,SNR,Time
355,269,-73.5738221927363,98904,81,39.99970167,116.3282233,-73,8.5,2018-12-24T06:58:31.920046159Z
354,270,-67.71081852649533,98905,82,39.99979333,116.3282917,-67,7.5,2018-12-24T06:58:41.572545854Z
354,270,-70.25410721860874,98907,84,39.99983,116.3283067,-70,12.2,2018-12-24T06:58:52.236979526Z
354,270,-64.22214159641585,98908,85,39.99981833,116.32831000000002,-64,12.8,2018-12-24T06:59:02.266235467Z
354,270,-65.2376019773414,98909,86,39.99982167,116.3283117,-65,12.5,2018-12-24T06:59:11.473246267Z
354,270,-70.2778545523916,98911,88,39.99987,116.3283367,-70,11.8,2018-12-24T06:59:22.046598534Z
354,270,-77.26572375596103,98912,89,39.99987,116.328345,-77,12.0,2018-12-24T06:59:32.03290067Z
354,270,-74.33195619988426,98913,90,39.99984167,116.3283317,-74,11.0,2018-12-24T06:59:42.123229767Z
354,270,-70.33195619988427,98914,91,39.99984,116.32834,-70,11.0,2018-12-24T06:59:52.44490755Z
354,270,-68.43249407632486,98916,93,39.99983167,116.3283417,-68,9.8,2018-12-24T07:00:07.780244197Z
354,270,-69.25410721860874,98917,94,39.99982167,116.3283417,-69,12.2,2018-12-24T07:00:13.768194318Z
354,270,-69.25410721860874,98918,95,39.99981833,116.328345,-69,12.2,2018-12-24T07:00:19.55299447Z
354,270,-70.41392685158225,98920,97,39.99980667,116.32834,-70,10.0,2018-12-24T07:00:30.915109848Z
355,270,-70.37077764450721,98922,99,39.99978333,116.3283217,-70,10.5,2018-12-24T07:00:42.300847991Z
355,270,-73.5149694202523,98923,100,39.99977833,116.328315,-73,9.0,2018-12-24T07:00:51.297425025Z
355,270,-74.3175485570292,98925,102,39.999785,116.32832,-74,11.2,2018-12-24T07:01:05.583923832Z
355,270,-77.26572375596103,98926,103,39.99976333,116.3283117,-77,12.0,2018-12-24T07:01:11.491821016Z
355,270,-77.5149694202523,98927,104,39.99974667,116.3283,-77,9.0,2018-12-24T07:01:21.677051645Z
